Fecha,Product_ID,Código,Categoría,Producto,Precio Costo,Total COGS,Cantidad,Precio Unitario,Monto
02/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,150,150,1,170
02/08/2022,110,77976994,Cigarrillo,Lucky Strike 10 Convertible 12,180,180,1,230,230
02/08/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,10,10,100
02/08/2022,201,7.7922E+12,Galletita,9 de Oro Salada  200g,98,98,1,140,140
02/08/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,2,20,40
02/08/2022,279,7.79004E+12,Jugo,Baggio Pronto Mix Frutal 1000ml,163,163,1,230,230
02/08/2022,223,7.7909E+12,Gaseosa,Coca Cola Retornable 1500ml,173,173,1,230,230
02/08/2022,63,7.79315E+12,Cerveza,Imperial Golden  473ml,117,117,1,180,180
02/08/2022,362,7.79187E+12,Mercadito,Mayonesa Natura 125g,120,120,1,160,160
02/08/2022,496,7.79184E+12,Vino,Viñas de Balbo 1125ml,224,224,1,400,400
02/08/2022,119,77953513,Cigarrillo,Chesterfield 20 Común 20,250,250,1,290,290
02/08/2022,114,77941558,Cigarrillo,Master 20 Común 20,105,105,1,160,160
02/08/2022,41,7.79811E+12,Aperitivo,Fernandito 1000ml,113,113,1,150,150
02/08/2022,114,77941558,Cigarrillo,Master 20 Común 20,105,105,1,160,160
02/08/2022,106,77916433,Cigarrillo,Marlboro 20 Común 20,325,325,1,370,370
02/08/2022,223,7.7909E+12,Gaseosa,Coca Cola Retornable 1500ml,173,173,1,230,230
02/08/2022,105,77983343,Cigarrillo,Marlboro 10 Común 10,200,200,1,250,250
03/08/2022,199,7.7922E+12,Galletita,9 de Oro Agridulce  200g,98,98,1,140,140
03/08/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,2,20,40
03/08/2022,189,1.23655E+11,Fotocopia,DOBLE FAZ LEGAL 1,0,0,2,30,60
03/08/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,1,10,10
03/08/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,1,10,10
03/08/2022,101,77922120,Chocolate,Block Cofler 110g,218,218,1,280,280
03/08/2022,190,9.87456E+11,Fotocopia,TRÁMITES (Tipear nombre del trámite) 1,0,0,1,350,350
03/08/2022,187,1.53426E+11,Fotocopia,SIMPLE FAZ LEGAL / DOBLE FAZ A4 1,0,0,1,20,20
03/08/2022,111,77977038,Cigarrillo,Lucky Strike 20 Convertible Box 20,320,320,1,370,370
03/08/2022,253,77948496,Golosina,Topline Seven Violet Cherry 14g,78,78,1,80,80
03/08/2022,191,1.47852E+11,Fotocopia,IMPRESIÓN A4 1,0,0,6,20,120
03/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,90,90,1,100
03/08/2022,111,77977038,Cigarrillo,Lucky Strike 20 Convertible Box 20,320,320,1,370,370
03/08/2022,81,7.79004E+12,Chocolate,Tatín Blanco Simple 1,38,38,1,50,50
03/08/2022,122,77940735,Cigarrillo,Philip Morris 20 Convertible 20,320,320,1,370,370
03/08/2022,81,7.79004E+12,Chocolate,Tatín Blanco Simple 1,38,114,3,50,150
03/08/2022,215,7.6222E+12,Galletita,Oreo con Cacao 118g,139,139,1,210,210
03/08/2022,238,7.79276E+12,Gaseosa,Secco Pomelo 3000ml,180,180,1,240,240
03/08/2022,57,77975225,Bebida Blanca,Criadores 195ml,212,212,1,280,280
03/08/2022,117,77912879,Cigarrillo,Philip Morris 20 Común 20,300,300,1,340,340
03/08/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
03/08/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,1,10,10
03/08/2022,267,7.79461E+12,Golosina,Caramelos Alka ,2,32,16,2.5,40
03/08/2022,89,77917805,Chocolate,Las Colonias Blanco Triple 1,44,176,4,70,280
03/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,200,1,220
03/08/2022,135,7.79812E+12,Energizante,Speed 269ml 269ml,100,100,1,150,150
03/08/2022,226,7.7909E+12,Gaseosa,Fanta Retornable 2000ml,173,173,1,230,230
03/08/2022,88,77917812,Chocolate,Las Colonias Negro Triple 1,44,44,1,70,70
03/08/2022,6,7.79811E+12,Agua,Agua Mineral Natural Villamanaos 2000ml,73,73,1,150,150
03/08/2022,171,7.79364E+12,Farmacia,Actron 600 1,63,63,1,90,90
03/08/2022,199,7.7922E+12,Galletita,9 de Oro Agridulce  200g,98,98,1,140,140
03/08/2022,490,7.7937E+12,Varios,Desodorante para Piso Sedilé Lavanda,75,75,1,120,120
03/08/2022,220,7.79218E+12,Galletita,Mini Crackers Paseo 5 Semillas 300g,137,137,1,180,180
03/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,400,400,1,440
03/08/2022,272,CHICLEFIERITA,Golosina,Chicle Globo Fierita,4,48,12,5,60
03/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,90,90,1,100
03/08/2022,289,7.79106E+12,Lácteos,Leche Descremada Manfrey 1000ml,135,135,1,180,180
03/08/2022,8,7.79811E+12,Agua,Villamanaos 600ml,36,36,1,70,70
03/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,500,500,1,550
03/08/2022,267,7.79461E+12,Golosina,Caramelos Alka ,2,16,8,2.5,20
03/08/2022,121,5.80059E+11,Cigarrillo,Suelto Barato 1,11,11,1,15,15
03/08/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,4,10,40
03/08/2022,456,6.902E+12,Varios,Encendedor Candela 1,45,45,1,60,60
03/08/2022,375,7.79017E+12,Mercadito,Café La Morenita 5g,23,69,3,30,90
03/08/2022,191,1.47852E+11,Fotocopia,IMPRESIÓN A4 1,0,0,5,20,100
03/08/2022,443,2.63376E+11,Snack,Tutuca 100 grs 1,70,70,1,100,100
03/08/2022,250,7.79058E+12,Golosina,Gomitas Grandes Mogul 35g,45,180,4,60,240
03/08/2022,14,7.79004E+12,Agua Saborizada,Baggio Fresh Pomelo 1500ml,100,100,1,140,140
03/08/2022,267,7.79461E+12,Golosina,Caramelos Alka ,2,16,8,2.5,20
03/08/2022,3,AGUACALIENTE,Agua,Agua caliente 1,0,0,1,50,50
03/08/2022,64,7.79315E+12,Cerveza,Heineken  473ml,173,173,1,230,230
03/08/2022,118,77981813,Cigarrillo,Philip Morris 10 Común 12,180,180,1,240,240
03/08/2022,119,77953513,Cigarrillo,Chesterfield 20 Común 20,250,250,1,290,290
03/08/2022,93,7.79058E+12,Chocolate,Rocklets  20g,68,68,1,90,90
03/08/2022,398,7.79814E+12,Mercadito,Tallarines Santa Isabel 500g,69,69,1,100,100
03/08/2022,215,7.6222E+12,Galletita,Oreo con Cacao 118g,139,139,1,210,210
03/08/2022,83,7.79004E+12,Chocolate,Tatín Negro Simple 1,38,38,1,50,50
03/08/2022,237,7.79276E+12,Gaseosa,Secco Lima 3000ml,180,180,1,240,240
03/08/2022,267,7.79461E+12,Golosina,Caramelos Alka ,2,16,8,2.5,20
03/08/2022,191,1.47852E+11,Fotocopia,IMPRESIÓN A4 1,0,0,2,20,40
03/08/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,4,10,40
03/08/2022,405,7.79015E+12,Mercadito,Boldo en saquitos,5,10,2,10,20
03/08/2022,114,77941558,Cigarrillo,Master 20 Común 20,105,105,1,160,160
03/08/2022,204,7.79179E+12,Galletita,Trío Variette 500g,158,158,1,210,210
03/08/2022,171,7.79364E+12,Farmacia,Actron 600 1,63,63,1,90,90
03/08/2022,455,7.7981E+12,Soda,Soda Kapuy x 2000ml,100,100,1,150,150
04/08/2022,263,6.21355E+11,Golosina,Caramelos 1,4,48,12,5,60
04/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,90,90,1,100
04/08/2022,465,7.79836E+12,Varios,Barbijos 1,75,150,2,100,200
04/08/2022,121,5.80059E+11,Cigarrillo,Suelto Barato 1,11,55,5,15,75
04/08/2022,109,77947550,Cigarrillo,Marlboro Fusión 20 20,325,325,1,370,370
04/08/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,1,10,10
04/08/2022,313,FOLIOA4,Librería,Folio A4 1,15,15,1,20,20
04/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,450,450,1,500
04/08/2022,121,5.80059E+11,Cigarrillo,Suelto Barato 1,11,77,7,15,105
04/08/2022,191,1.47852E+11,Fotocopia,IMPRESIÓN A4 1,0,0,2,20,40
04/08/2022,313,FOLIOA4,Librería,Folio A4 1,15,15,1,20,20
04/08/2022,216,7.79004E+12,Galletita,Criollitas Bagley Pack Familiar x 3 300g,129,129,1,180,180
04/08/2022,191,1.47852E+11,Fotocopia,IMPRESIÓN A4 1,0,0,2,20,40
04/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,150,150,1,165
04/08/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
04/08/2022,190,9.87456E+11,Fotocopia,CERTIFICADO DE DOMICILIO,0,0,3,350,1050
04/08/2022,307,7.79551E+12,Librería,Birome Filgo azul 1,75,75,1,100,100
04/08/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,2,10,20
04/08/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
04/08/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,6,10,60
04/08/2022,263,6.21355E+11,Golosina,Caramelos 1,4,32,8,5,40
04/08/2022,468,3.05707E+12,Varios,Liyo Caja 50,60,60,1,100,100
04/08/2022,89,77917805,Chocolate,Las Colonias Blanco Triple 1,44,88,2,70,140
04/08/2022,114,77941558,Cigarrillo,Master 20 Común 20,105,105,1,160,160
04/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,200,1,220
04/08/2022,267,7.79461E+12,Golosina,Caramelos Alka ,2,24,12,2.5,30
04/08/2022,249,7.79809E+12,Golosina,Mentita 26g,38,38,1,50,50
04/08/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
04/08/2022,189,1.23655E+11,Fotocopia,DOBLE FAZ LEGAL 1,0,0,1,30,30
04/08/2022,468,3.05707E+12,Varios,Liyo Caja 50,60,60,1,100,100
04/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,200,1,220
04/08/2022,114,77941558,Cigarrillo,Master 20 Común 20,105,105,1,160,160
04/08/2022,111,77977038,Cigarrillo,Lucky Strike 20 Convertible Box 20,320,320,1,370,370
04/08/2022,114,77941558,Cigarrillo,Master 20 Común 20,105,105,1,160,160
04/08/2022,263,6.21355E+11,Golosina,Caramelos 1,4,16,4,5,20
04/08/2022,224,7.7909E+12,Gaseosa,Coca Cola 2250ml,250,250,1,350,350
04/08/2022,114,77941558,Cigarrillo,Master 20 Común 20,105,105,1,160,160
04/08/2022,223,7.7909E+12,Gaseosa,Coca Cola Retornable 1500ml,173,173,1,230,230
04/08/2022,455,7.7981E+12,Soda,Soda Kapuy x 2000ml,100,100,1,150,150
04/08/2022,496,7.79184E+12,Vino,Viñas de Balbo 1125ml,224,224,1,400,400
04/08/2022,171,7.79364E+12,Farmacia,Actron 600 1,63,126,2,90,180
05/08/2022,105,77983343,Cigarrillo,Marlboro 10 Común 10,200,200,1,250,250
05/08/2022,65,7.79315E+12,Cerveza,Salta  473ml,128,128,1,170,170
05/08/2022,456,6.902E+12,Varios,Encendedor Candela 1,45,45,1,60,60
05/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,400,400,1,440
05/08/2022,60,7.7928E+12,Cerveza,Quilmes Clásica  473ml,125,125,1,170,170
05/08/2022,114,77941558,Cigarrillo,Master 20 Común 20,105,105,1,160,160
05/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,200,1,220
05/08/2022,201,7.7922E+12,Galletita,9 de Oro Salada  200g,98,98,1,140,140
05/08/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,3,10,30
05/08/2022,187,1.53426E+11,Fotocopia,SIMPLE FAZ LEGAL / DOBLE FAZ A4 1,0,0,2,20,40
05/08/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
05/08/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
05/08/2022,7,7.79807E+12,Agua,Agua mineral  Sierra de los Padres  600ml,60,60,1,100,100
05/08/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,2,10,20
05/08/2022,61,7.79315E+12,Cerveza,Schneider  473ml,120,120,1,170,170
05/08/2022,255,77919489,Golosina,"Topline Sandía 6,7g",38,38,1,60,60
05/08/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,8,10,80
05/08/2022,191,1.47852E+11,Fotocopia,IMPRESIÓN A4 1,0,0,2,20,40
05/08/2022,63,7.79315E+12,Cerveza,Imperial Golden  473ml,117,117,1,180,180
05/08/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
05/08/2022,106,77916433,Cigarrillo,Marlboro 20 Común 20,325,325,1,370,370
05/08/2022,66,7.79315E+12,Cerveza,Miller  473ml,165,330,2,220,440
05/08/2022,110,77976994,Cigarrillo,Lucky Strike 10 Convertible 12,180,180,1,230,230
05/08/2022,191,1.47852E+11,Fotocopia,IMPRESIÓN A4 1,0,0,2,20,40
05/08/2022,60,7.7928E+12,Cerveza,Quilmes Clásica  473ml,125,250,2,170,340
05/08/2022,112,77976505,Cigarrillo,Lucky Strike 10 Común 12,180,180,1,230,230
05/08/2022,60,7.7928E+12,Cerveza,Quilmes Clásica  473ml,125,250,2,170,340
05/08/2022,115,77969675,Cigarrillo,Liverpool 20 Box 20,108,108,1,160,160
05/08/2022,61,7.79315E+12,Cerveza,Schneider  473ml,120,240,2,170,340
05/08/2022,108,77978141,Cigarrillo,Marlboro Fusión 10 10,190,190,1,250,250
05/08/2022,60,7.7928E+12,Cerveza,Quilmes Clásica  473ml,125,250,2,170,340
05/08/2022,60,7.7928E+12,Cerveza,Quilmes Clásica  473ml,125,250,2,170,340
05/08/2022,60,7.7928E+12,Cerveza,Quilmes Clásica  473ml,125,250,2,170,340
05/08/2022,60,7.7928E+12,Cerveza,Quilmes Clásica  473ml,125,250,2,170,340
05/08/2022,193,7.79312E+12,Galletita,Oblita Frutilla 100g,75,75,1,100,100
05/08/2022,263,6.21355E+11,Golosina,Caramelos 1,4,52,13,5,65
05/08/2022,465,7.79836E+12,Varios,Barbijos 1,75,75,1,100,100
05/08/2022,108,77978141,Cigarrillo,Marlboro Fusión 10 10,190,190,1,250,250
05/08/2022,88,77917812,Chocolate,Las Colonias Negro Triple 1,44,44,1,70,70
05/08/2022,249,7.79809E+12,Golosina,Mentita 26g,38,38,1,50,50
05/08/2022,88,77917812,Chocolate,Las Colonias Negro Triple 1,44,44,1,70,70
05/08/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,1,10,10
05/08/2022,465,7.79836E+12,Varios,Barbijos 1,75,75,1,100,100
05/08/2022,268,77932693,Golosina,Topline Seven Mandarina 1,70,70,1,80,80
05/08/2022,117,77912879,Cigarrillo,Philip Morris 20 Común 20,300,300,1,340,340
05/08/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,2,10,20
05/08/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
05/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,1000,1000,1,1100
05/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,400,400,1,440
05/08/2022,76,7.7928E+12,Cerveza,Corona  710ml,300,600,2,400,800
05/08/2022,224,7.7909E+12,Gaseosa,Coca Cola 2250ml,250,250,1,350,350
05/08/2022,190,9.87456E+11,Fotocopia,TRÁMITES (Tipear nombre del trámite) 1,0,0,1,350,350
05/08/2022,114,77941558,Cigarrillo,Master 20 Común 20,105,105,1,160,160
05/08/2022,465,7.79836E+12,Varios,Barbijos 1,75,75,1,100,100
05/08/2022,224,7.7909E+12,Gaseosa,Coca Cola 2250ml,250,250,1,350,350
05/08/2022,240,7.79181E+12,Gaseosa,Paso de Los Toros 2250ml,263,263,1,350,350
05/08/2022,96,77907509,Chocolate,Fel Fort Dos Corazones 26g,90,450,5,120,600
05/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,700,700,1,770
05/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,700,700,1,770
05/08/2022,234,7.79138E+12,Gaseosa,Cabalgata Naranja 3000ml,168,168,1,240,240
05/08/2022,252,77931764,Golosina,Topline Seven X-plosive Mint 14g,78,78,1,80,80
05/08/2022,44,7.79012E+12,Bebida Blanca,Licor fino Bar & Pub's Dulce de Leche 200ml,210,210,1,280,280
05/08/2022,115,77969675,Cigarrillo,Liverpool 20 Box 20,108,216,2,160,320
05/08/2022,63,7.79315E+12,Cerveza,Imperial Golden  473ml,117,468,4,180,720
05/08/2022,101,77922120,Chocolate,Block Cofler 110g,218,218,1,280,280
05/08/2022,234,7.79138E+12,Gaseosa,Cabalgata Naranja 3000ml,168,168,1,240,240
05/08/2022,114,77941558,Cigarrillo,Master 20 Común 20,105,210,2,160,320
05/08/2022,456,6.902E+12,Varios,Encendedor Candela 1,45,45,1,60,60
05/08/2022,108,77978141,Cigarrillo,Marlboro Fusión 10 10,190,190,1,250,250
06/08/2022,118,77981813,Cigarrillo,Philip Morris 10 Común 12,180,180,1,240,240
06/08/2022,78,7.79315E+12,Cerveza,Santa Fé Pilsen,117,117,1,170,170
06/08/2022,125,77960900,Cigarrillo,Pier Rojo 20 20,113,113,1,160,160
06/08/2022,273,7.7909E+12,Jugo,Cepita Naranja 1500ml,200,200,1,250,250
06/08/2022,41,7.79811E+12,Aperitivo,Fernandito 1000ml,113,113,1,150,150
06/08/2022,479,HIELOGRANDE,Varios,Hielo Botella Grande 1,0,0,1,40,40
06/08/2022,191,1.47852E+11,Fotocopia,IMPRESIÓN A4 1,0,0,15,20,300
06/08/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,7,10,70
06/08/2022,105,77983343,Cigarrillo,Marlboro 10 Común 10,200,200,1,250,250
06/08/2022,106,77916433,Cigarrillo,Marlboro 20 Común 20,325,325,1,370,370
06/08/2022,279,7.79004E+12,Jugo,Baggio Pronto Mix Frutal 1000ml,163,163,1,230,230
06/08/2022,3,AGUACALIENTE,Agua,Agua caliente 1,0,0,1,50,50
06/08/2022,456,6.902E+12,Varios,Encendedor Candela 1,45,45,1,60,60
06/08/2022,114,77941558,Cigarrillo,Master 20 Común 20,105,105,1,160,160
06/08/2022,224,7.7909E+12,Gaseosa,Coca Cola 2250ml,250,250,1,350,350
06/08/2022,71,7.7928E+12,Cerveza,Brahma Retornable 1000ml,240,480,2,340,680
06/08/2022,239,7.79276E+12,Gaseosa,Secco Naranja 3000ml,180,180,1,240,240
06/08/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
06/08/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,1,10,10
06/08/2022,66,7.79315E+12,Cerveza,Miller  473ml,165,330,2,220,440
06/08/2022,14,7.79004E+12,Agua Saborizada,Baggio Fresh Pomelo 1500ml,100,100,1,140,140
06/08/2022,41,7.79811E+12,Aperitivo,Fernandito 1000ml,113,113,1,150,150
06/08/2022,3,AGUACALIENTE,Agua,Agua caliente 1,0,0,1,50,50
06/08/2022,263,6.21355E+11,Golosina,Caramelos 1,4,8,2,5,10
06/08/2022,118,77981813,Cigarrillo,Philip Morris 10 Común 12,180,180,1,240,240
06/08/2022,112,77976505,Cigarrillo,Lucky Strike 10 Común 12,180,180,1,230,230
